"","logFC","PValue","FDR"
"ARHGEF28",0.256660183506707,0.00164507284996976,0.0286055471947346
"C1orf35",0.348134952776273,0.00164529700259476,0.0286055471947346
"LRFN3",0.406571978284631,0.0016473090827122,0.0286055471947346
"AKAP9",0.219429240114277,0.00164735928408859,0.0286055471947346
"SCAF8",0.24396697651222,0.00165521617326264,0.0286932215005444
"CDC42EP4",0.249234003096048,0.00165847497882417,0.0287253488281426
"KDM4B",0.317914009441609,0.00166007084212807,0.0287286434135593
"FLCN",0.29691808397816,0.00167334639971344,0.0288512693973966
"BAZ1A",0.295671921682809,0.00167412136428303,0.0288512693973966
"ZNF776",0.307009830876141,0.00167451196853308,0.0288512693973966
"XRN1",0.276774854026093,0.0016746728109069,0.0288512693973966
"ARHGAP39",0.325417214083414,0.00167480000545888,0.0288512693973966
"ARFGAP3",0.30153294408666,0.00167562661584841,0.0288512693973966
"WDR47",0.463601603514599,0.0016815033055476,0.0289182828294196
"USP38",0.321994011432656,0.00168234848244348,0.0289182828294196
"OTUD3",0.467371340744256,0.00168823035064434,0.0289706565125684
"TBC1D30",0.754428978923719,0.00169009051508538,0.0289782466000965
"PRRC2C",0.24919602360487,0.00169564100505627,0.0290247159642715
"RBM5",0.273704806296201,0.001697661427427,0.0290349826391239
"ZNF394",0.377993169927685,0.0017005246813546,0.0290409381055373
"PRDM4",0.332525749402862,0.0017029679576502,0.0290409381055373
"ZSCAN29",0.265804712683019,0.00170450584324753,0.0290409381055373
"ZFYVE1",0.341224182904601,0.00170511428352308,0.0290409381055373
"ARHGAP22",0.525111377952501,0.00170866662256146,0.0290772093521325
"IER2",0.429917481109707,0.00171431546608849,0.0291111117184354
"CAPN13",2.16753922866313,0.00171521904947735,0.0291111117184354
"IRF2BP2",0.252162763555464,0.00171636876193104,0.0291111117184354
"GIGYF2",0.283564876224286,0.00171778064059267,0.0291111117184354
"FOSL2",0.218954726303796,0.0017201465356335,0.0291270545942647
"ERO1B",0.329829056907348,0.00172216361699338,0.0291370695398268
"RGL1",0.418475791521957,0.00172421996975375,0.0291458347112739
"KLF3",0.362635252979438,0.00173279712900755,0.0291961316757266
"C16orf87",0.325985278142609,0.00173678565000073,0.0292179507169571
"SNX3",0.250929879572559,0.00173695127317266,0.0292179507169571
"TENT4B",0.376459549584298,0.00174682647616677,0.0293599009209674
"BCL6",0.540716663452552,0.00175468289325449,0.0294435213237564
"GIGYF1",0.25677595793499,0.00176062803434267,0.0295190449269037
"WASHC2C",0.267463419585062,0.00176706285020291,0.0295732546668844
"MMRN2",1.86600238058783,0.00177297510250278,0.0296046283863985
"EIF3F",0.212514484008411,0.00177548039476899,0.029612248958344
"ELF4",0.331014822921184,0.00178182798379959,0.0296492787186324
"HOXD11",2.03648289965911,0.00178290261009879,0.0296492787186324
"EGR1",0.829115980431562,0.00178683384511466,0.0296650660671459
"MAML1",0.274272922389957,0.00178737796417398,0.0296650660671459
"NKX3-1",0.437304158758713,0.0017882063506568,0.0296650660671459
"TTLL11",0.60651851058621,0.00179225229776798,0.0296846093969578
"KRTAP5-1",1.43582198112979,0.00179243981589446,0.0296846093969578
"YOD1",0.428222585645124,0.00179503557211801,0.0296846093969578
"UCP3",0.753508048847453,0.00179680519322688,0.0296872308319894
"NT5C",0.252993957288984,0.00180644307616848,0.0297310170244327
"F3",0.736235326751062,0.00180675178872104,0.0297310170244327
"DNMBP",0.240681214421067,0.00180818348964526,0.0297310170244327
"C4orf48",0.736269677134904,0.00181189911979384,0.0297611851957337
"OGT",0.267841282331104,0.00181448926425338,0.0297611851957337
"USPL1",0.855619003979907,0.00181490027259049,0.0297611851957337
"MIR4479",2.67374550032478,0.00181584293664154,0.0297611851957337
"FBXL20",0.316364118184676,0.00182565048014763,0.0298501156106058
"RPS6KC1",0.256274207775587,0.00182765170881622,0.0298589493403564
"FAM241A",0.441742490760606,0.00183681610233137,0.0299847024755979
"ETS2",0.534712244638293,0.00184011133533862,0.030014521525659
"SHOX2",0.705964486872557,0.0018416633396707,0.0300158814483172
"HSPBAP1",0.438975962792325,0.00184390678113244,0.0300284994364819
"ZNF432",0.495048835899036,0.00185116116701429,0.0300643353981147
"EYA3",0.29186821562247,0.00185374132883081,0.0300643353981147
"ZBTB49",0.564821005499511,0.00185389368765371,0.0300643353981147
"ZNF765",0.302029211270295,0.00185468952279771,0.0300643353981147
"CSNK2A2",0.200660126069103,0.00185493330741867,0.0300643353981147
"BMP2",0.772372396400177,0.0018640293791814,0.0301639211810843
"APBA3",0.464532132568596,0.00186643313849077,0.0301716650002011
"COL27A1",0.302901723073501,0.00186943548644086,0.0301716650002011
"DHX58",1.87876573969377,0.0018712897296627,0.0301716650002011
"GKAP1",0.348267307306172,0.00187543840581092,0.0301716650002011
"DSP",0.355559266113579,0.00187640461785227,0.0301716650002011
"FOSB",1.41532619194583,0.00187779420101066,0.0301716650002011
"PURB",0.252114590709719,0.00188121367572322,0.0301791562829131
"YTHDF2",0.226418934591074,0.00190713137961114,0.0304764393971812
"TP53INP2",0.445649501793418,0.00190823973031767,0.0304764393971812
"CTR9",0.319450133745029,0.00190883273062695,0.0304764393971812
"BRD2",0.269733854010691,0.00190991035688193,0.0304764393971812
"ANKRD50",0.243621726623427,0.00191018293706767,0.0304764393971812
"PPTC7",0.280696018487079,0.00191678205513599,0.0305578717963099
"SETD1B",0.336596181862965,0.00192161209355912,0.0306109960780681
"CHD1",0.242872362702453,0.00192331857978141,0.0306143186398539
"PANK2",0.237824801457489,0.00193468133670521,0.0307269480047133
"EPC2",0.325239135853578,0.0019355442729027,0.0307269480047133
"ZNF211",0.338336369521227,0.00193573154158896,0.0307269480047133
"ZNF532",0.287113991963033,0.00193827928447198,0.0307269480047133
"RBM25",0.214825464833694,0.00193874405330308,0.0307269480047133
"PCBP1-AS1",0.442874282651393,0.00193976138707844,0.0307269480047133
"LDHAL6B",1.50712310698504,0.00194091838115691,0.0307269480047133
"UVRAG",0.383692998489332,0.00194257081980824,0.0307293052749542
"RERE",0.279873755793745,0.00196050087624887,0.0309172198370173
"WDR37",0.48196982659318,0.00196388021389841,0.0309354053813682
"CFAP410",0.491419553156669,0.00196468128902123,0.0309354053813682
"DCAF5",0.297692391751198,0.00196917617376684,0.0309823115007287
"POU6F1",0.65222287968649,0.00197406065515503,0.0309959626422377
"SNAPC1",0.514736278219245,0.00197459356885182,0.0309959626422377
"CAMSAP3",0.516396974595044,0.00197734691209113,0.0310153616188169
"FAM222A",0.5503954261881,0.00198891258061292,0.0311553399074185
"PARD6G",0.684217524535172,0.00199076890182708,0.0311553399074185
"GABARAPL1",0.261937975965196,0.00199084420780353,0.0311553399074185
"MTMR9",0.273350472780627,0.0019942146356885,0.0311842071340487
"TNKS2",0.247191360737952,0.00200032340047115,0.0312130540683234
"LINC01003",0.542444897747856,0.00200037948863713,0.0312130540683234
"NELFA",0.330777909829637,0.00200064100349856,0.0312130540683234
"ZNF143",0.313221667322192,0.0020074773092711,0.0312958209358374
"CELF2",1.34954632699176,0.00201298159733169,0.0313577118035556
"TLR1",0.703479300967132,0.00202189495648276,0.0314247065555854
"SRFBP1",0.269682748379192,0.00202392900477885,0.0314324171730017
"KPNA4",0.200862386724014,0.00203432286156172,0.0315389027922439
"EXOSC6",0.306111074230648,0.00203479331464798,0.0315389027922439
"ARL14EPL",1.63552741076619,0.00203541504956305,0.0315389027922439
"TRAF1",0.62417674309153,0.00204104418882582,0.0315888761368909
"PARD6B",0.496333957070157,0.00204339776350673,0.0315907439414149
"ADCY10",1.1055097820503,0.00204550286507517,0.0315993859080925
"HNRNPA0",0.212138474477276,0.00204720724660445,0.0316018290831585
"ZNF774",0.478954754364144,0.00204895613394388,0.0316049550683359
"DVL3",0.210304505899769,0.00205822985464119,0.0316450892250284
"FOXP1",0.653649163443904,0.00205863176140728,0.0316450892250284
"SVIL",0.232490419547467,0.00205988982747654,0.0316450892250284
"SERP1",0.217378309756403,0.00206860969181618,0.0317404240850894
"ZNRF2P1",1.08451426077757,0.0020707778405609,0.031749855592936
"GOLPH3",0.187743521650933,0.00207712398362388,0.0318232833413079
"KIAA2026",0.303292344832847,0.00209298361370161,0.032018262797031
"ITPRID2",0.222445927266645,0.00209786686184841,0.0320449947103571
"ZEB1",0.322934248369682,0.00210947934502228,0.0321983113170764
"CCL2",0.47148856290629,0.00212275334670037,0.0323284894931909
"BCL10",0.560184832062353,0.00214667809596902,0.0325593153609732
"ZNF594",0.35317002817931,0.00214670268830483,0.0325593153609732
"PPP1R15A",0.659846932829426,0.00214684836716033,0.0325593153609732
"LRRC75A",0.776456410855073,0.00214746829956903,0.0325593153609732
"BICD1",0.298832495981191,0.00215395316556528,0.0326101236377543
"ZAN",2.73939007708027,0.0021570813834826,0.0326101236377543
"SPPL3",0.242538374544446,0.00215837690452775,0.0326101236377543
"IGF2BP2",0.483406080941549,0.00216038918338791,0.0326101236377543
"GLT6D1",2.47155578196268,0.00216327855472334,0.0326101236377543
"TOX3",0.56862366172869,0.00216371044513927,0.0326101236377543
"RNMT",0.29609822826169,0.00216517945867661,0.0326101236377543
"CAMTA1-DT",1.28388974191709,0.00217556367622422,0.0327373351301986
"NPHP3",0.326185445374808,0.00217744196842631,0.0327373351301986
"ZNF543",0.479786261914863,0.00217901036977279,0.0327373351301986
"DNAJB9",0.266797554113585,0.0021800329343478,0.0327373351301986
"LMTK2",0.218926883142736,0.00218320901872552,0.0327524132778814
"MTMR12",0.229401960790575,0.00218424206369275,0.0327524132778814
"PTPN14",0.293214455372933,0.00218749231619825,0.0327771026088415
"CLASRP",0.237703302452793,0.002200109552463,0.0328560732546247
"BOD1L1",0.20978280312661,0.0022008006794002,0.0328560732546247
"AP5Z1",0.533009493697176,0.00220301584917696,0.0328651371718823
"GAS1",2.57302375800756,0.00220690784394593,0.0328752059144073
"ZNF14",0.434622909402014,0.00221310981892693,0.032919605880079
"ZNF800",0.288700942581541,0.0022193977312549,0.0329483479416646
"CLEC2B",0.516763045496107,0.00222017862221636,0.0329483479416646
"CDK13",0.207022276110038,0.00222433919536219,0.0329483479416646
"RIT1",0.357336296619091,0.00222471475484378,0.0329483479416646
"BEND7",0.330371393284937,0.00222984896858511,0.0329536152568072
"MAEA",0.333743057513886,0.00222990752031336,0.0329536152568072
"STX11",0.849756102803958,0.00223280868595324,0.0329726473435783
"RIPK4",0.445064410964301,0.00223839333832735,0.0330074192270811
"CCDC102A",0.500050946395106,0.0022491742216329,0.0331070915273094
"SUPT7L",0.225503365542284,0.00224930739941518,0.0331070915273094
"ARIH1",0.24693900466005,0.00225136538972763,0.0331070915273094
"SMG1P5",0.870696342476955,0.00226028010062767,0.033210355640998
"FAM229A",0.833435213104508,0.00226494568684408,0.0332189816470417
"KCNQ4",1.624936426349,0.00226606771493947,0.0332189816470417
"MAP4K3",0.275377923939302,0.00226685947289169,0.0332189816470417
"NR4A1",1.11410362435212,0.00227039688376183,0.0332189816470417
"MSL1",0.201170129674779,0.00227224465909406,0.0332189816470417
"VASN",0.804583922337798,0.00228155827679519,0.0332542096227028
"OAS2",3.47759341194797,0.00228175391341975,0.0332542096227028
"POGZ",0.233397082487125,0.00228278971037538,0.0332542096227028
"FST",0.369270960843492,0.0022893839058896,0.0332791097216014
"SESTD1",0.292183528036357,0.00229770390720882,0.0333763130458663
"PLCH2",1.51659802588919,0.0022999911199847,0.0333858086010279
"ABHD17B",0.363040156728682,0.00230941222341225,0.0334972401874005
"ASXL1",0.237324768558558,0.00231265564839693,0.0334972401874005
"C19orf81",0.923463938848536,0.00231422365909627,0.0334972401874005
"ZNF77",0.632680203230035,0.00232691332618802,0.0335858115567587
"UFSP1",0.622874660933946,0.00232855930012365,0.0335858115567587
"PLAA",0.222261351795209,0.0023310869600332,0.0335983399656303
"CSRNP2",0.378700470689282,0.00233271574572999,0.0335983399656303
"ZNF318",0.285046866669109,0.00233780889395794,0.0336078913478951
"ID4",1.68582860852003,0.00233840055431706,0.0336078913478951
"PIERCE2",0.458484891495953,0.00234123411667572,0.0336078913478951
"HOXA3",0.378540958520703,0.00234299420766144,0.0336078913478951
"FOSL1",0.586080964085242,0.00234715250988899,0.0336078913478951
"AEBP2",0.238676750906399,0.00234803354349783,0.0336078913478951
"CLDN14",1.22004751435181,0.00234817833666671,0.0336078913478951
"ARHGEF2",0.362410570757943,0.00235157579135564,0.0336194396668863
"AHR",0.310194533872488,0.00235250194545644,0.0336194396668863
"GAPVD1",0.290012836459874,0.00235556500650656,0.0336194396668863
"FAM3C",0.251808174253741,0.00236063268995498,0.033633117722278
"LARP1B",0.261905226905366,0.00236285792053559,0.033633117722278
"TXK",1.26414020574181,0.00236310583468007,0.033633117722278
"DEDD2",0.811848069314414,0.00236527083105591,0.0336405046938906
"MDM2",0.381030136668649,0.00236843976656878,0.0336564341329225
"ARHGAP17",0.358006947128217,0.00238762841933833,0.0338230154053463
"FTCD",1.17462766476552,0.00238803264653659,0.0338230154053463
"HSPA4",0.297427769950239,0.00238970613629703,0.0338232784027968
"TANC1",0.268655507052771,0.0024008148901765,0.0339569928895691
"SCAF11",0.197810648584586,0.00240897621610848,0.0340172730679587
"FXR1",0.257707118549685,0.00241437813135824,0.0340545619383711
"TMF1",0.228982505899502,0.00242072833157892,0.0341205832005586
"SMURF2",0.302245501814705,0.00242869412088777,0.0341861904400424
"FRG1",0.336199140802159,0.00243578814304318,0.0342116055402336
"SMURF1",0.29598935630895,0.00243854819083184,0.0342116055402336
"RFX7",0.273847277806912,0.00243890347744986,0.0342116055402336
"KIF21A",0.241725495622793,0.00245229000216201,0.0343169140215567
"TP53I13",0.212953441553326,0.00245480616007026,0.0343169140215567
"AMMECR1L",0.300636078982448,0.00245829780276718,0.0343422354702363
"ERN1",0.368078157184888,0.00246372461146468,0.0343552218521011
"NPTX1",0.919887638775223,0.0024652887292214,0.0343552218521011
"CYP26B1",0.350827116744889,0.00246563780201239,0.0343552218521011
"PNPLA2",0.32123079107083,0.00246595119175224,0.0343552218521011
"SOCS3",0.453433452341784,0.00247354479355837,0.0344375398438324
"TRIB1",0.563752731074617,0.00248017640480404,0.0344594462008055
"ZNF581",0.318056265491988,0.00248752226791628,0.0345380299671691
"NAGPA",0.294099368013344,0.00249142229280488,0.034568695736827
"TTYH2",1.16361946108491,0.00249389113766452,0.0345720663843078
"ZNF764",0.590402057052312,0.00249504833725678,0.0345720663843078
"ENO3",0.339663410062492,0.00249919387136221,0.0345895443316026
"MAFG",0.346998239396198,0.00250027433378654,0.0345895443316026
"ZNF234",0.376695936366423,0.0025099110397282,0.0346291423203418
"FBXO30",0.270150767004762,0.00251271873483558,0.0346291423203418
"EBF3",1.32491222907231,0.00251632907111076,0.0346338923358866
"APOL1",0.644462015344999,0.0025200789109938,0.0346372037095471
"ASAP1",0.235613557246704,0.00252328815812565,0.0346536139045514
"ZNF652",0.29530660051443,0.00252612930998993,0.0346536139045514
"DGKH",0.352229070894288,0.00252636680290545,0.0346536139045514
"DDX20",0.295723782208206,0.00253177091221984,0.0346842827900683
"PRR12",0.253538037227634,0.00253199676694304,0.0346842827900683
"ZMIZ1",0.202372557820767,0.00253940208421762,0.0347592863307738
"ACBD3",0.239892878874958,0.00254181021911986,0.0347592863307738
"TMC8",0.679813146903884,0.00254257427656849,0.0347592863307738
"GCM1",2.33816449707076,0.00254465976731977,0.034760317862939
"ARHGAP5-AS1",0.380147376382408,0.00254641053177588,0.034760317862939
"SNHG12",0.3844648112324,0.00254775203829546,0.034760317862939
"ZNF281",0.288263260738899,0.00255208964547589,0.0347962696292437
"CAMSAP1",0.198812278425285,0.00255470428077162,0.0348086973936069
"LIFR",0.344458393337552,0.00255953424574465,0.03485127309429
"SNX9",0.309587044815743,0.00256251657838693,0.0348677994729921
"AFTPH",0.23922007571535,0.00256416002582969,0.0348677994729921
"FAM53C",0.562909688764866,0.00257091526523379,0.0349364136907236
"TRIM11",0.262499611407392,0.00258081876778161,0.0350244183107042
"ETV3",0.430078299922385,0.00258473858838909,0.035054337935963
"GAN",0.324152553184018,0.00258741045626712,0.0350673043137847
"CASP7",0.239137796539205,0.00262526251374731,0.0354498228257018
"LTBP3",0.219763673817323,0.00262631321496698,0.0354498228257018
"RGS2",0.768845932648657,0.00262777578926208,0.0354498228257018
"ZNF646",0.388706983499088,0.00263345025554948,0.0354795361390377
"CSGALNACT2",0.294945430406898,0.00264175938472205,0.0355446203455887
"GPATCH2",0.276057471998345,0.00264524880858237,0.0355536015841902
"INO80",0.20882372425146,0.00266302278526301,0.0357343160581538
"MGA",0.23808870709864,0.00266634856584228,0.0357343160581538
"ZBTB2",0.490796843221331,0.00267963147781094,0.035865296754093
"PRR20G",1.40438534984864,0.00268796934408551,0.0358722215807778
"GPCPD1",0.306291977353513,0.00268874854593022,0.0358722215807778
"ZNF398",0.374332067866447,0.00268892472168273,0.0358722215807778
"MAP2K4",0.199377584587238,0.0026918532004973,0.0358878641303091
"HECTD1",0.199371763152823,0.00269875324782823,0.0359329764684777
"PML",0.518078722214865,0.00270161931279301,0.0359477184341559
"FAM83E",2.73358905826005,0.00270459027530543,0.035963836074621
"MARCHF7",0.203379899018592,0.0027162794900542,0.0360546828013573
"SLC2A13",0.276263739144587,0.00271671452755114,0.0360546828013573
"SMURF2P1",1.00514074434638,0.00271881564898571,0.0360591526502076
"CEMIP",0.611479055240682,0.0027283444805879,0.0361620651713719
"UBXN7",0.258232130651012,0.00273529304048205,0.036226788487339
"C6orf141",0.357909453118457,0.00273937556999336,0.036226788487339
"ARPC5L",0.246970002625535,0.00274074731375912,0.036226788487339
"IFIT5",0.445457937492059,0.00274386283287996,0.036226788487339
"TOR1AIP2",0.227640869852465,0.00274680468231321,0.036242216976835
"CHP1P2",0.972973370760277,0.00275397837154813,0.0363134257791618
"OSGIN2",0.202282461931427,0.00276182483205514,0.0363720773230713
"CXCL2",0.40468263089435,0.0027619857131523,0.0363720773230713
"IL17RA",0.286548169474895,0.00277013181600177,0.0364324028670812
"MGRN1",0.231395953234477,0.00277259673555037,0.0364413711132981
"SESN2",0.70987207794576,0.00277588300260605,0.0364611162000401
"OFD1",0.239430891943456,0.00280761580548054,0.0368542400978877
"KAT6A",0.30379926653068,0.00281994411679057,0.0369448832429267
"CD274",0.967449005691706,0.00282450934712965,0.0369538622879746
"FMR1",0.29423789106422,0.00282829048303139,0.0369538622879746
"ZNF837",0.898283591454897,0.00282956567086167,0.0369538622879746
"PPP4R2",0.193245556111127,0.0028308663390576,0.0369538622879746
"CNOT8",0.202269302405462,0.00283146816211702,0.0369538622879746
"SIX4",0.472690181433799,0.00283147804789941,0.0369538622879746
"TNXB",1.24759782221647,0.00283459767397623,0.036959992934982
"HCN4",1.0713054368971,0.002835564581762,0.036959992934982
"ARHGEF3",0.329770794182607,0.00283907446752126,0.0369821567668575
"MAP3K10",0.273162641130016,0.00284106858590935,0.0369845603559333
"CCNJ",0.253141564832471,0.00284516373105199,0.0370142942935967
"SOS2",0.242000282977925,0.00285154525933274,0.0370643604991673
"THOP1",0.233749192591622,0.00285445265807267,0.0370643604991673
"SPEN",0.33013824188164,0.00286070474894146,0.0371219578786448
"PGM2L1",0.248733296933794,0.00286655716093701,0.0371520359884106
"MTHFD1L",0.259916410941082,0.002866658222611,0.0371520359884106
"RNF217",0.288758031008435,0.00286931462982803,0.0371628975946928
"PNOC",2.13826716811295,0.00287797567944691,0.0372121755452461
"MDGA1",0.404985148173897,0.00288258043580226,0.0372403153899662
"TRIM52",0.48823874180447,0.00289317503079278,0.0373299944945346
"FOXJ3",0.274063290286369,0.00289756228973435,0.0373630145599941
"HOXB3",0.301029826826282,0.00290570209039145,0.037439876658494
"ITCH",0.204258822405189,0.00290718682146149,0.037439876658494
"ZNF799",0.52882897504843,0.00291462732878642,0.0374884539620748
"EPHA1-AS1",2.43326542493514,0.00293234284189516,0.0376452405795561
"PIM1",0.23764870866964,0.00293899693655906,0.0377069801565562
"NR1D1",0.705982859249801,0.00294706952253619,0.0377764691205003
"SGK1",0.483844655204546,0.00295142380559458,0.0377764691205003
"COL1A1",1.13073695322128,0.00295233666411036,0.0377764691205003
"MKLN1",0.203042927581945,0.00295358014195865,0.0377764691205003
"SYN1",1.9584636968268,0.00295460322601794,0.0377764691205003
"BTG1",0.343124332569017,0.00295714505315569,0.0377764691205003
"CCDC93",0.359782489985912,0.00295778424627703,0.0377764691205003
"NADK2-AS1",1.20079309895667,0.00295919987581568,0.0377764691205003
"SAV1",0.291943906426561,0.0029624562070848,0.0377944319353303
"NLRP5",1.79227206700651,0.00296696806137099,0.0378234250632604
"NWD1",1.9475860441843,0.00298154852219576,0.0379669088452566
"TLR5",1.44382500943064,0.00299330613282299,0.0380702138671208
"VGLL3",0.274265286076582,0.00299338651944726,0.0380702138671208
"MEX3B",0.914806585009667,0.003010318339989,0.0382142150513634
"LINC00863",0.58361359339846,0.00301469076931543,0.0382255681523053
"BRSK2",0.402888032051574,0.00301643026796381,0.0382255681523053
"GCNA",0.919268499154805,0.00302295890690564,0.0382470928717719
"USP7",0.180095601043535,0.00302413651437437,0.0382470928717719
"HDGFL2",0.279471929908897,0.00302769025203308,0.038268357063112
"ZNF92",0.507605650142461,0.00303082038538183,0.0382842441510717
"NKIRAS1",0.300455461048277,0.00303441021227765,0.0383059147118781
"RASAL2",0.277506257676163,0.00304091721917057,0.0383588109802172
"PCBP1",0.180328303243793,0.00304501857032269,0.0383687358447935
"BIRC2",0.208371985870866,0.00305012491073575,0.0384093979825122
"TRIM36",0.787111990167193,0.00305974610874386,0.0385068294153368
"TMC7",0.370419206588418,0.0030760722236318,0.038688470219438
"ZNFX1",0.509639914249149,0.00308842472707216,0.038772250965541
"TTF1",0.278944220541671,0.00309334150648945,0.0387991471258269
"RP9",0.294711200749011,0.00309436392088745,0.0387991471258269
"PSMD6",0.223105622975714,0.00309911854574708,0.0388254038685438
"TLE3",0.507093328448607,0.00310464961302646,0.0388566006068798
"PLEKHA4",1.1020136874157,0.0031092652079201,0.0388667659446306
"LARP4",0.254215772227702,0.00312176706921131,0.038999190318179
"SACS",0.201993334495626,0.00312445688422315,0.0390089491751696
"MCPH1-AS1",0.9446605604727,0.00312918871061401,0.0390441751328017
"NCF2",0.712554688528573,0.00313842336897691,0.0390732048892942
"ZNF277",0.215685326430634,0.00314273084849252,0.0390732048892942
"SNX18P3",0.562719670935133,0.0031430684839282,0.0390732048892942
"MTSS1",0.641329558724437,0.00314428612204242,0.0390732048892942
"JMJD6",0.524796833743692,0.00314585906339344,0.0390732048892942
"SLCO5A1",0.760794206942327,0.0031458692594935,0.0390732048892942
"RSRP1",0.318347233937624,0.00314717598639491,0.0390732048892942
"RBSN",0.237484752640658,0.0031571681055251,0.0390831022051617
"RBM6",0.228779618077563,0.00316739111232644,0.0391859198267118
"MAPK8IP3",0.348672958412885,0.00317455312168318,0.0392170840704246
"ENTPD7",0.473530292943626,0.00317493997149361,0.0392170840704246
"ZNRF1",0.253838347922319,0.00317706629441719,0.0392170840704246
"BCOR",0.316347924711552,0.0031775854398974,0.0392170840704246
"ZNF653",0.502190890449679,0.00318819019338631,0.0393105062234051
"BIRC3",0.341050663558251,0.00319656866347984,0.0393105062234051
"YDJC",0.381034165375061,0.00319729412058013,0.0393105062234051
"IRX4",1.69058857350501,0.00319810474733159,0.0393105062234051
"QKI",0.225936609192069,0.00320128028123546,0.0393105062234051
"SDK2",1.07126165186386,0.00320329610374132,0.0393105062234051
"ZNF385A",0.368625399635566,0.00320333353828905,0.0393105062234051
"BLOC1S3",0.351555676477118,0.00320442455053337,0.0393105062234051
"SEMA7A",0.786719070736768,0.00320786863491976,0.0393105062234051
"KLHL9",0.215613502053581,0.00321273226985443,0.0393105062234051
"HTRA4",5.47096306008054,0.00321383736692095,0.0393105062234051
"ZNF276",0.294996849149849,0.00321594243450036,0.0393106647585636
"ZNF865",0.521148050821467,0.00321954425644409,0.0393311688662309
"BHLHE41",0.813685274141556,0.00322419126452222,0.0393644092379362
"SIK2",0.336204162793582,0.00323472364923345,0.0394694220555422
"SRSF4",0.230104182858719,0.0032403149762408,0.0394911986733139
"ARRDC3",0.380646382262683,0.00324208206828174,0.0394911986733139
"FAM43A",1.25532250253637,0.00324363949772382,0.0394911986733139
"TBC1D23",0.214640299688296,0.00325526928927747,0.039578342495094
"RILP",0.253228144855943,0.00326054803162053,0.0396189540251251
"ANKRD11",0.202213712875214,0.00326439579066,0.0396207494329958
"ZNF783",0.389802249569334,0.00326599620540605,0.0396207494329958
"OPTN",0.212355262493097,0.00328802434735063,0.0398102417418202
"SS18L1",0.264690736667989,0.00328846682444687,0.0398102417418202
"CNNM2",0.331245679127633,0.00329311002380805,0.0398251968441354
"CHORDC1P4",1.47306129475003,0.00329945771454234,0.0398783659194657
"ZFX",0.298097887185285,0.00330146308225569,0.0398790203753793
"AP4E1",0.224456066213602,0.00331310986242504,0.0399312943659484
"PIP5K1A",0.313897653617854,0.00331339927220617,0.0399312943659484
"ELK3",0.203863505394572,0.00331475052697203,0.0399312943659484
"ZNF469",0.380334666055714,0.00331768426660947,0.0399312943659484
"ZNF283",0.343001011606425,0.00331946712632089,0.0399312943659484
"ZNF383",0.353556030444422,0.00332167331097898,0.0399343288998756
"TRIM4",0.328199750050976,0.00332861214542831,0.0399942240025066
"NUFIP2",0.223056437324674,0.00333193356432649,0.0400086561534862
"RBM39",0.21948692235188,0.00333372841909125,0.0400086561534862
"CDR2",0.272259633425186,0.00334560059012976,0.0401020663951363
"AKAP10",0.221021737923279,0.00334574935044116,0.0401020663951363
"MIB1",0.191930911931851,0.00335021746023241,0.0401123283258524
"ZNF777",0.385809524738477,0.00335804162059152,0.0401251183570691
"FRMD8",0.257002515264413,0.00335913873710467,0.0401251183570691
"IFI44L",4.8368938434801,0.00336488628031285,0.040156231647436
"NID1",0.66839280288825,0.00336567300186211,0.040156231647436
"IMP3",0.226526378187486,0.00336839877496709,0.0401592514548357
"RPP38",0.310625775449522,0.00337721387070686,0.0402138011623074
"SMCHD1",0.211566766837027,0.0033783685583561,0.0402138011623074
"TANC2",0.312458716180422,0.00338962448695356,0.0403008407587882
"AADACP1",0.271191484199334,0.00339351872662049,0.0403236835666684
"RARA",0.493343654066806,0.00341321180841566,0.0404463010952996
"SLC47A1P2",1.14744413149693,0.00341370687500657,0.0404463010952996
"LRRC4B",1.12284498797615,0.00341373272283941,0.0404463010952996
"PIGR",5.37769613296277,0.0034180106057702,0.0404735230363449
"KIF1B",0.199074388804474,0.00342312002790351,0.0405105542155715
"SFPQ",0.170940396250049,0.00342542235645411,0.0405143415053294
"TRAPPC14",0.325574922845591,0.00342746492300212,0.0405150538440239
"SDE2",0.306403017439614,0.00343307047327269,0.0405578579958077
"XKR7",3.61571359352314,0.00343749411013335,0.0405764230389027
"EOMES",0.84343196038935,0.00343861261881689,0.0405764230389027
"ZNF529",0.5051761372921,0.00344156800234494,0.0405878631459468
"EPS8",0.197076986547744,0.00344699944431775,0.0406087545373482
"EID2B",0.364520667988153,0.00344793170433169,0.0406087545373482
"POLR3C",0.273009754448995,0.00344930021904475,0.0406087545373482
"WWTR1-AS1",0.967836118539219,0.00345958096922544,0.0406493009688358
"CCDC117",0.376137721646182,0.00345985648100361,0.0406493009688358
"PER1",0.530367643817633,0.00346069985741141,0.0406493009688358
"DNAJA1",0.672378560837022,0.00347084232061927,0.0407450174318304
"CHST8",1.82767931192937,0.00347302979578061,0.0407472921734581
"CBLL1",0.276959256390781,0.0034766828027097,0.0407667487789907
"LENG8",0.297552930980789,0.00348200879142711,0.0407987662943755
"PPP4R4",1.39869352574345,0.0034834057727608,0.0407987662943755
"HIVEP3",0.473923198219139,0.00348853780217275,0.0408120982259913
"UPF3B",0.244691621434266,0.00349637536866508,0.0408402715775482
